"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"672","Campylobacter","Reactive arthritis","All ages","TotalFrictionLow",43136357.569019,19589160.35421,89710027.7474773
"673","Campylobacter","Irritable bowel syndrome","<5","GPSpecialist",574865.120856395,339888.650353812,966688.0434409
"674","Campylobacter","Irritable bowel syndrome","<5","ED",0,0,0
"675","Campylobacter","Irritable bowel syndrome","<5","Medications",29991.1643199463,17741.4708994053,50423.0952091983
"676","Campylobacter","Irritable bowel syndrome","<5","Tests",372970.274442322,220666.019801646,626594.252579415
"677","Campylobacter","Irritable bowel syndrome","<5","Hospitalisation",2401.78785508515,1084.24680468679,5958.03929147885
"678","Campylobacter","Irritable bowel syndrome","<5","Deaths",17920.3364030653,148.535544917072,189201.129563257
"679","Campylobacter","Irritable bowel syndrome","<5","WTP",1905860.66933994,1046297.21640615,3404717.13628377
"680","Campylobacter","Irritable bowel syndrome","<5","WTPOngoing",2788540.98791681,1098395.6198082,6256510.8032259
"681","Campylobacter","Irritable bowel syndrome","<5","HumanCapital",2265972.51441094,1341964.79604869,3804549.87584006
"682","Campylobacter","Irritable bowel syndrome","<5","FrictionHigh",1812778.01152875,1073571.83683895,3043639.90067205
"683","Campylobacter","Irritable bowel syndrome","<5","FrictionLow",679791.754323283,402589.438814606,1141364.96275202
"684","Campylobacter","Irritable bowel syndrome","<5","TotalHumanCapital",8068783.61991509,4472452.11787863,14523216.970229
"685","Campylobacter","Irritable bowel syndrome","<5","TotalFrictionHigh",7611793.22435241,4182523.82777179,13802065.5820634
"686","Campylobacter","Irritable bowel syndrome","<5","TotalFrictionLow",6461584.87871049,3447949.88014776,12025428.7489993
"687","Campylobacter","Irritable bowel syndrome","5-64","GPSpecialist",5236633.63209656,3096476.67615813,8807961.98043908
"688","Campylobacter","Irritable bowel syndrome","5-64","ED",0,0,0
"689","Campylobacter","Irritable bowel syndrome","5-64","Medications",273216.392655024,161580.434198177,459337.293447738
"690","Campylobacter","Irritable bowel syndrome","5-64","Tests",3984635.19720963,2346829.79645712,6728695.66072912
"691","Campylobacter","Irritable bowel syndrome","5-64","Hospitalisation",2178868.31845711,1050212.41182785,5219346.90444041
"692","Campylobacter","Irritable bowel syndrome","5-64","Deaths",143851.716239749,18993.4903566238,644295.104810194
"693","Campylobacter","Irritable bowel syndrome","5-64","WTP",17363726.9099643,9532501.20777407,31019360.1826001
"694","Campylobacter","Irritable bowel syndrome","5-64","WTPOngoing",25410288.851433,10008455.9095685,56982119.5284429
"695","Campylobacter","Irritable bowel syndrome","5-64","HumanCapital",24204011.7947246,14334212.5930911,40638343.7940284
"696","Campylobacter","Irritable bowel syndrome","5-64","FrictionHigh",19363209.4357797,11467370.0744729,32510675.0352228
"697","Campylobacter","Irritable bowel syndrome","5-64","FrictionLow",7261203.53841739,4300263.77792733,12191503.1382085
"698","Campylobacter","Irritable bowel syndrome","5-64","TotalHumanCapital",80007590.6983406,45488518.3234474,141330746.557873
"699","Campylobacter","Irritable bowel syndrome","5-64","TotalFrictionHigh",75118127.8535931,42407839.700769,133603141.248955
"700","Campylobacter","Irritable bowel syndrome","5-64","TotalFrictionLow",62870780.843633,34578136.1326932,114511437.096092
"701","Campylobacter","Irritable bowel syndrome","65+","GPSpecialist",1643264.9132408,971710.422591549,2763622.6691213
"702","Campylobacter","Irritable bowel syndrome","65+","ED",0,0,0
"703","Campylobacter","Irritable bowel syndrome","65+","Medications",85723.1632519444,50715.2282195672,144148.353634692
"704","Campylobacter","Irritable bowel syndrome","65+","Tests",1435584.69556271,846282.992058546,2420588.95413736
"705","Campylobacter","Irritable bowel syndrome","65+","Hospitalisation",537725.143796249,259976.724527877,1283873.54463045
"706","Campylobacter","Irritable bowel syndrome","65+","Deaths",844191.557642151,299182.049808776,2438764.79677453
"707","Campylobacter","Irritable bowel syndrome","65+","WTP",5448421.54448675,2991125.42040026,9733310.78007725
"708","Campylobacter","Irritable bowel syndrome","65+","WTPOngoing",7966820.10495308,3141312.05242761,17896367.6834587
"709","Campylobacter","Irritable bowel syndrome","65+","HumanCapital",3091215.74501548,1830694.18557381,5190126.71340842
"710","Campylobacter","Irritable bowel syndrome","65+","FrictionHigh",2472972.59601238,1464555.34845905,4152101.37072674
"711","Campylobacter","Irritable bowel syndrome","65+","FrictionLow",927364.723504644,549208.255672144,1557038.01402253
"712","Campylobacter","Irritable bowel syndrome","65+","TotalHumanCapital",21542122.5746228,12214167.0127901,38390298.5468694
"713","Campylobacter","Irritable bowel syndrome","65+","TotalFrictionHigh",20915909.1719926,11810340.8051047,37422228.10617
"714","Campylobacter","Irritable bowel syndrome","65+","TotalFrictionLow",19345820.7221412,10795318.090528,35006012.645811
"715","Campylobacter","Irritable bowel syndrome","All ages","GPSpecialist",7455939.01701587,4411454.30832907,12530840.5005402
"716","Campylobacter","Irritable bowel syndrome","All ages","ED",0,0,0
"717","Campylobacter","Irritable bowel syndrome","All ages","Medications",388997.354147548,230216.971367624,653384.560916074
"718","Campylobacter","Irritable bowel syndrome","All ages","Tests",5795426.69902159,3421679.10608634,9757661.40477214
"719","Campylobacter","Irritable bowel syndrome","All ages","Hospitalisation",2836569.68034159,1542349.08148519,5895284.82009109
"720","Campylobacter","Irritable bowel syndrome","All ages","Deaths",1115850.13691377,460910.383329358,2763722.74372637
"721","Campylobacter","Irritable bowel syndrome","All ages","WTP",24718009.123791,13569923.8445805,44157388.0989611
"722","Campylobacter","Irritable bowel syndrome","All ages","WTPOngoing",36725521.547786,15630755.0788369,77869314.5062387
"723","Campylobacter","Irritable bowel syndrome","All ages","HumanCapital",29561200.0541511,17506871.5747136,49633020.3832769
"724","Campylobacter","Irritable bowel syndrome","All ages","FrictionHigh",23648960.0433209,14005497.2597709,39706416.3066215
"725","Campylobacter","Irritable bowel syndrome","All ages","FrictionLow",8868360.01624532,5252061.47241408,14889906.1149831
"726","Campylobacter","Irritable bowel syndrome","All ages","TotalHumanCapital",109899581.029536,62906235.7191681,192448473.277977
"727","Campylobacter","Irritable bowel syndrome","All ages","TotalFrictionHigh",103935495.908995,59129883.5768574,182966339.953377
"728","Campylobacter","Irritable bowel syndrome","All ages","TotalFrictionLow",89001564.9737461,49656988.5322242,159498792.704614
"729","Campylobacter","Guillain-Barré syndrome","<5","GPSpecialist",6301.07825361424,3093.11127938846,13004.5832116075
"730","Campylobacter","Guillain-Barré syndrome","<5","ED",0,0,0
"731","Campylobacter","Guillain-Barré syndrome","<5","Medications",0,0,0
"732","Campylobacter","Guillain-Barré syndrome","<5","Tests",0,0,0
"733","Campylobacter","Guillain-Barré syndrome","<5","Hospitalisation",379207.361391224,186582.690655349,781498.678615101
"734","Campylobacter","Guillain-Barré syndrome","<5","Deaths",55900.5723341888,474.679258084749,545423.16012592
"735","Campylobacter","Guillain-Barré syndrome","<5","WTP",18459.3236223768,8679.45033529525,39582.9196484301
"736","Campylobacter","Guillain-Barré syndrome","<5","WTPOngoing",3064.83439880954,1298.79203204832,7035.41796039001
"737","Campylobacter","Guillain-Barré syndrome","<5","HumanCapital",170398.626914017,83841.8172499385,351170.138898612
"738","Campylobacter","Guillain-Barré syndrome","<5","FrictionHigh",136318.901531214,67073.4537999508,280936.111118889
"739","Campylobacter","Guillain-Barré syndrome","<5","FrictionLow",51119.5880742052,25152.5451749816,105351.041669584
"740","Campylobacter","Guillain-Barré syndrome","<5","TotalHumanCapital",700952.720700201,338037.210425094,1454149.63397689
"741","Campylobacter","Guillain-Barré syndrome","<5","TotalFrictionHigh",665327.539187736,319697.744527131,1390035.4477629
"742","Campylobacter","Guillain-Barré syndrome","<5","TotalFrictionLow",575782.107851764,273483.244188249,1232836.67422194
"743","Campylobacter","Guillain-Barré syndrome","5-64","GPSpecialist",57383.9559671802,28196.8751247373,118480.928944377
"744","Campylobacter","Guillain-Barré syndrome","5-64","ED",0,0,0
"745","Campylobacter","Guillain-Barré syndrome","5-64","Medications",0,0,0
"746","Campylobacter","Guillain-Barré syndrome","5-64","Tests",0,0,0
"747","Campylobacter","Guillain-Barré syndrome","5-64","Hospitalisation",3454844.92721377,1699899.1263028,7120000.87638629
"748","Campylobacter","Guillain-Barré syndrome","5-64","Deaths",4267970.89109613,1714887.86219809,8927248.01390478
"749","Campylobacter","Guillain-Barré syndrome","5-64","WTP",168177.380161064,79075.877778022,360628.149859682
"750","Campylobacter","Guillain-Barré syndrome","5-64","WTPOngoing",59595.764603667,25294.0632137208,136749.05200067
"751","Campylobacter","Guillain-Barré syndrome","5-64","HumanCapital",1818240.22807965,894634.937381647,3747164.42854886
"752","Campylobacter","Guillain-Barré syndrome","5-64","FrictionHigh",1454592.18246372,715707.949905318,2997731.54283909
"753","Campylobacter","Guillain-Barré syndrome","5-64","FrictionLow",545472.068423895,268390.481214494,1124149.32856466
"754","Campylobacter","Guillain-Barré syndrome","5-64","TotalHumanCapital",10290668.508057,5867297.97292223,17420517.257079
"755","Campylobacter","Guillain-Barré syndrome","5-64","TotalFrictionHigh",9915672.96311755,5644502.70170919,16756409.1933509
"756","Campylobacter","Guillain-Barré syndrome","5-64","TotalFrictionLow",8967028.92432912,5070325.38849569,15133006.5854327
"757","Campylobacter","Guillain-Barré syndrome","65+","GPSpecialist",18011.7259328308,8844.36784668364,37186.9853706786
"758","Campylobacter","Guillain-Barré syndrome","65+","ED",0,0,0
"759","Campylobacter","Guillain-Barré syndrome","65+","Medications",0,0,0
"760","Campylobacter","Guillain-Barré syndrome","65+","Tests",0,0,0
"761","Campylobacter","Guillain-Barré syndrome","65+","Hospitalisation",1084067.47191413,533397.413540721,2234126.71558467
"762","Campylobacter","Guillain-Barré syndrome","65+","Deaths",48923319.3466868,21456291.3307715,90166914.3688607
"763","Campylobacter","Guillain-Barré syndrome","65+","WTP",52771.0016470631,24812.5715388749,113158.551239155
"764","Campylobacter","Guillain-Barré syndrome","65+","WTPOngoing",57045.5792837335,24353.055836153,129982.557902525
"765","Campylobacter","Guillain-Barré syndrome","65+","HumanCapital",231910.030281378,114107.482726902,477937.404900493
"766","Campylobacter","Guillain-Barré syndrome","65+","FrictionHigh",185528.024225102,91285.9861815214,382349.923920394
"767","Campylobacter","Guillain-Barré syndrome","65+","FrictionLow",69573.0090844134,34232.2448180705,143381.221470148
"768","Campylobacter","Guillain-Barré syndrome","65+","TotalHumanCapital",50523404.8184641,23017402.4687278,91765103.6228921
"769","Campylobacter","Guillain-Barré syndrome","65+","TotalFrictionHigh",50471280.9123409,22967241.7769553,91710815.1569728
"770","Campylobacter","Guillain-Barré syndrome","65+","TotalFrictionLow",50340618.4047829,22845653.4822429,91580312.3873411
"771","Campylobacter","Guillain-Barré syndrome","All ages","GPSpecialist",81708.1090886226,40173.0308422042,168574.539701271
"772","Campylobacter","Guillain-Barré syndrome","All ages","ED",0,0,0
"773","Campylobacter","Guillain-Barré syndrome","All ages","Medications",0,0,0
"774","Campylobacter","Guillain-Barré syndrome","All ages","Tests",0,0,0
"775","Campylobacter","Guillain-Barré syndrome","All ages","Hospitalisation",4918119.76051912,2419879.23049887,10135626.2705861
"776","Campylobacter","Guillain-Barré syndrome","All ages","Deaths",53751368.7850926,25991818.5660545,95143961.2855358
"777","Campylobacter","Guillain-Barré syndrome","All ages","WTP",239407.705430504,112567.899652192,513369.620747267
"778","Campylobacter","Guillain-Barré syndrome","All ages","WTPOngoing",119780.875276607,51071.3316471839,273336.195868604
"779","Campylobacter","Guillain-Barré syndrome","All ages","HumanCapital",2220548.88527504,1092584.23735849,4576271.97234796
"780","Campylobacter","Guillain-Barré syndrome","All ages","FrictionHigh",1776439.10822004,874067.38988679,3661017.57787837
"781","Campylobacter","Guillain-Barré syndrome","All ages","FrictionLow",666164.665582513,327775.271207546,1372881.59170439
"782","Campylobacter","Guillain-Barré syndrome","All ages","TotalHumanCapital",62156001.6655848,33685568.8194079,103969116.355991
"783","Campylobacter","Guillain-Barré syndrome","All ages","TotalFrictionHigh",61669000.4084707,33275888.846982,103426665.874371
"784","Campylobacter","Guillain-Barré syndrome","All ages","TotalFrictionLow",60433434.3721041,32212760.4940378,102078895.258959
"785","Campylobacter","Initial and sequel disease","<5","GPSpecialist",1034841.066389,615012.102957285,1731975.91932184
"786","Campylobacter","Initial and sequel disease","<5","ED",924501.027261767,418509.55557923,1942669.42989154
"787","Campylobacter","Initial and sequel disease","<5","Medications",338514.647214254,177130.718385542,622139.071043139
"788","Campylobacter","Initial and sequel disease","<5","Tests",638877.307275726,451948.635323509,950871.909824724
"789","Campylobacter","Initial and sequel disease","<5","Hospitalisation",1078146.53386863,755304.061390327,1535133.51393897
"790","Campylobacter","Initial and sequel disease","<5","Deaths",527171.649206742,91433.9050689039,2029966.82257771
"791","Campylobacter","Initial and sequel disease","<5","WTP",8663434.01750937,5123470.00866079,14589888.4688105
"792","Campylobacter","Initial and sequel disease","<5","WTPOngoing",3263125.3090446,1425598.22864358,6950331.56052849
"793","Campylobacter","Initial and sequel disease","<5","HumanCapital",12119311.4462282,6900459.988856,21302917.5155785
"794","Campylobacter","Initial and sequel disease","<5","FrictionHigh",9695449.15698254,5520367.9910848,17042334.0124628
"795","Campylobacter","Initial and sequel disease","<5","FrictionLow",3635793.43386845,2070137.9966568,6390875.25467355
"796","Campylobacter","Initial and sequel disease","<5","TotalHumanCapital",29100365.9860198,17720068.5968775,48158738.6352532
"797","Campylobacter","Initial and sequel disease","<5","TotalFrictionHigh",26664978.124584,16287386.4754604,44000159.1280558
"798","Campylobacter","Initial and sequel disease","<5","TotalFrictionLow",20553992.2790891,12648436.69327,33718709.3610679
"799","Campylobacter","Initial and sequel disease","5-64","GPSpecialist",9425948.91958296,5600451.02339119,15763260.4205049
"800","Campylobacter","Initial and sequel disease","5-64","ED",8418501.91654958,3813514.14522202,17691288.0932178
"801","Campylobacter","Initial and sequel disease","5-64","Medications",3877862.32941509,2232293.53139215,6689515.98038185
"802","Campylobacter","Initial and sequel disease","5-64","Tests",6408473.48678221,4459551.87333918,9673179.84295819
"803","Campylobacter","Initial and sequel disease","5-64","Hospitalisation",15767512.0765481,11377128.8102294,21340298.9062802
"804","Campylobacter","Initial and sequel disease","5-64","Deaths",7834336.25831363,4119336.73331921,13639417.2139252
"805","Campylobacter","Initial and sequel disease","5-64","WTP",79217631.4498892,46957636.1424778,133231853.242507
