"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"951","Listeria monocytogenes","Initial and sequel disease","5-64","TotalFrictionHigh",6195771.34676408,3343805.50406573,11303329.8781418
"952","Listeria monocytogenes","Initial and sequel disease","5-64","TotalFrictionLow",6116178.15573974,3285954.57395228,11222384.3870083
"953","Listeria monocytogenes","Initial and sequel disease","5-64","Direct",2285087.1297724,1141269.43659111,3434759.15378064
"954","Listeria monocytogenes","Initial and sequel disease","5-64","Pain and suffering",40111.3473966918,19427.6912084086,65549.6641667016
"955","Listeria monocytogenes","Initial and sequel disease","65+","Premature mortality",28460591.9907066,17167172.7480701,44399899.8015757
"956","Listeria monocytogenes","Initial and sequel disease","65+","HumanCapital",147644.938175249,72679.2109874295,237924.708130676
"957","Listeria monocytogenes","Initial and sequel disease","65+","FrictionHigh",118115.9505402,58143.3687899436,190339.766504541
"958","Listeria monocytogenes","Initial and sequel disease","65+","FrictionLow",44293.4814525748,21803.7632962289,71377.4124392028
"959","Listeria monocytogenes","Initial and sequel disease","65+","TotalHumanCapital",32882073.7225014,21303229.5063904,48895610.4186342
"960","Listeria monocytogenes","Initial and sequel disease","65+","TotalFrictionHigh",32852410.6889206,21277817.5296706,48860618.7033186
"961","Listeria monocytogenes","Initial and sequel disease","65+","TotalFrictionLow",32773591.1913706,21212147.7039906,48776909.705668
"962","Listeria monocytogenes","Initial and sequel disease","65+","Direct",4134971.23444475,2065226.17609197,6216008.39349121
"963","Listeria monocytogenes","Initial and sequel disease","65+","Pain and suffering",72582.4381463946,35154.8698056918,118613.678015936
"964","Listeria monocytogenes","Initial and sequel disease","All ages","Premature mortality",47185026.0825744,33006405.1556685,65468741.048196
"965","Listeria monocytogenes","Initial and sequel disease","All ages","HumanCapital",318965.851237983,158725.161666516,488569.451374329
"966","Listeria monocytogenes","Initial and sequel disease","All ages","FrictionHigh",255172.680990387,126980.129333213,390855.561099464
"967","Listeria monocytogenes","Initial and sequel disease","All ages","FrictionLow",95689.755371395,47617.5484999548,146570.835412299
"968","Listeria monocytogenes","Initial and sequel disease","All ages","TotalHumanCapital",54363136.9369798,39683175.9159793,72993438.6825819
"969","Listeria monocytogenes","Initial and sequel disease","All ages","TotalFrictionHigh",54301296.5896593,39624484.4667591,72919397.8129666
"970","Listeria monocytogenes","Initial and sequel disease","All ages","TotalFrictionLow",54144039.3815246,39482232.2677606,72742199.3934356
"971","Listeria monocytogenes","Initial and sequel disease","All ages","Direct",6746461.11376151,3369619.07805898,10141876.5842438
"972","Listeria monocytogenes","Initial and sequel disease","All ages","Pain and suffering",118423.978028328,57357.9454724445,193527.579920738
"973","Salmonella Typhi","Typhoid Fever","<5","Premature mortality",17115.5364451513,150.859553564427,179754.131825647
"974","Salmonella Typhi","Typhoid Fever","<5","HumanCapital",4623.31297480262,1568.11780084981,10478.4829373257
"975","Salmonella Typhi","Typhoid Fever","<5","FrictionHigh",3698.65037984209,1254.49424067985,8382.78634986058
"976","Salmonella Typhi","Typhoid Fever","<5","FrictionLow",1386.99389244079,470.435340254944,3143.54488119772
"977","Salmonella Typhi","Typhoid Fever","<5","TotalHumanCapital",73034.4747444378,24237.4959696438,234400.05387341
"978","Salmonella Typhi","Typhoid Fever","<5","TotalFrictionHigh",71972.7532496689,23807.6475467387,233160.442142031
"979","Salmonella Typhi","Typhoid Fever","<5","TotalFrictionLow",69246.8960632486,22734.7055173032,229978.629854274
"980","Salmonella Typhi","Typhoid Fever","<5","Direct",36751.2284327267,12505.8310350978,82744.610264006
"981","Salmonella Typhi","Typhoid Fever","<5","Pain and suffering",3249.79972251858,1090.66102181354,7487.15983615659
"982","Salmonella Typhi","Typhoid Fever","5-64","Premature mortality",18477.2622853049,146.120721650286,196176.990609485
"983","Salmonella Typhi","Typhoid Fever","5-64","HumanCapital",52634.8829311042,17900.7959198132,118517.119607424
"984","Salmonella Typhi","Typhoid Fever","5-64","FrictionHigh",42107.9063448834,14320.6367358506,94813.6956859392
"985","Salmonella Typhi","Typhoid Fever","5-64","FrictionLow",15790.4648793313,5370.23877594397,35555.1358822272
"986","Salmonella Typhi","Typhoid Fever","5-64","TotalHumanCapital",473980.956529277,172744.062994264,1025304.55509142
"987","Salmonella Typhi","Typhoid Fever","5-64","TotalFrictionHigh",463316.029210432,168952.913481924,1002380.79741078
"988","Salmonella Typhi","Typhoid Fever","5-64","TotalFrictionLow",436601.198621654,159302.66390122,945117.9950212
"989","Salmonella Typhi","Typhoid Fever","5-64","Direct",342452.79839606,116505.967513228,771298.38495946
"990","Salmonella Typhi","Typhoid Fever","5-64","Pain and suffering",30282.224687105,10162.9777032625,69766.7166550955
"991","Salmonella Typhi","Typhoid Fever","65+","Premature mortality",107979.192216892,13155.0937699549,481211.22620704
"992","Salmonella Typhi","Typhoid Fever","65+","HumanCapital",1226.18718248344,405.196103236246,3020.36028356654
"993","Salmonella Typhi","Typhoid Fever","65+","FrictionHigh",980.949745986753,324.156882588997,2416.28822685323
"994","Salmonella Typhi","Typhoid Fever","65+","FrictionLow",367.856154745032,121.558830970874,906.108085069963
"995","Salmonella Typhi","Typhoid Fever","65+","TotalHumanCapital",123854.036462225,27618.7826949613,497467.260315926
"996","Salmonella Typhi","Typhoid Fever","65+","TotalFrictionHigh",123579.519579464,27368.2535416627,497153.131593619
"997","Salmonella Typhi","Typhoid Fever","65+","TotalFrictionLow",122901.274134865,26785.0779356874,496182.89472725
"998","Salmonella Typhi","Typhoid Fever","65+","Direct",11692.2495494154,3980.31796456646,26343.726947477
"999","Salmonella Typhi","Typhoid Fever","65+","Pain and suffering",1034.02718443773,347.028506940671,2382.27812968619
"1000","Salmonella Typhi","Typhoid Fever","All ages","Premature mortality",200591.269809841,45938.3918196974,632006.930867474
"1001","Salmonella Typhi","Typhoid Fever","All ages","HumanCapital",58544.4477376838,19915.4500865017,131888.308914573
"1002","Salmonella Typhi","Typhoid Fever","All ages","FrictionHigh",46835.558190147,15932.3600692014,105510.647131658
"1003","Salmonella Typhi","Typhoid Fever","All ages","FrictionLow",17563.3343213051,5974.63502595051,39566.4926743718
"1004","Salmonella Typhi","Typhoid Fever","All ages","TotalHumanCapital",736445.962137764,317706.668246015,1441457.45778999
"1005","Salmonella Typhi","Typhoid Fever","All ages","TotalFrictionHigh",724214.245106535,312762.497492056,1417097.22791257
"1006","Salmonella Typhi","Typhoid Fever","All ages","TotalFrictionLow",694000.551423495,299798.771435828,1357074.60296066
"1007","Salmonella Typhi","Typhoid Fever","All ages","Direct",390863.297184432,133008.16450668,880392.173753333
"1008","Salmonella Typhi","Typhoid Fever","All ages","Pain and suffering",34566.0515940613,11600.6672320167,79636.1546209383
"1009","Salmonella Typhi","Initial and sequel disease","<5","Premature mortality",17115.5364451513,150.859553564427,179754.131825647
"1010","Salmonella Typhi","Initial and sequel disease","<5","HumanCapital",4623.31297480262,1568.11780084981,10478.4829373257
"1011","Salmonella Typhi","Initial and sequel disease","<5","FrictionHigh",3698.65037984209,1254.49424067985,8382.78634986058
"1012","Salmonella Typhi","Initial and sequel disease","<5","FrictionLow",1386.99389244079,470.435340254944,3143.54488119772
"1013","Salmonella Typhi","Initial and sequel disease","<5","TotalHumanCapital",73034.4747444378,24237.4959696438,234400.05387341
"1014","Salmonella Typhi","Initial and sequel disease","<5","TotalFrictionHigh",71972.7532496689,23807.6475467387,233160.442142031
"1015","Salmonella Typhi","Initial and sequel disease","<5","TotalFrictionLow",69246.8960632486,22734.7055173032,229978.629854274
"1016","Salmonella Typhi","Initial and sequel disease","<5","Direct",36751.2284327267,12505.8310350978,82744.610264006
"1017","Salmonella Typhi","Initial and sequel disease","<5","Pain and suffering",3249.79972251858,1090.66102181354,7487.15983615659
"1018","Salmonella Typhi","Initial and sequel disease","5-64","Premature mortality",18477.2622853049,146.120721650286,196176.990609485
"1019","Salmonella Typhi","Initial and sequel disease","5-64","HumanCapital",52634.8829311042,17900.7959198132,118517.119607424
"1020","Salmonella Typhi","Initial and sequel disease","5-64","FrictionHigh",42107.9063448834,14320.6367358506,94813.6956859392
"1021","Salmonella Typhi","Initial and sequel disease","5-64","FrictionLow",15790.4648793313,5370.23877594397,35555.1358822272
"1022","Salmonella Typhi","Initial and sequel disease","5-64","TotalHumanCapital",473980.956529277,172744.062994264,1025304.55509142
"1023","Salmonella Typhi","Initial and sequel disease","5-64","TotalFrictionHigh",463316.029210432,168952.913481924,1002380.79741078
"1024","Salmonella Typhi","Initial and sequel disease","5-64","TotalFrictionLow",436601.198621654,159302.66390122,945117.9950212
"1025","Salmonella Typhi","Initial and sequel disease","5-64","Direct",342452.79839606,116505.967513228,771298.38495946
"1026","Salmonella Typhi","Initial and sequel disease","5-64","Pain and suffering",30282.224687105,10162.9777032625,69766.7166550955
"1027","Salmonella Typhi","Initial and sequel disease","65+","Premature mortality",107979.192216892,13155.0937699549,481211.22620704
"1028","Salmonella Typhi","Initial and sequel disease","65+","HumanCapital",1226.18718248344,405.196103236246,3020.36028356654
"1029","Salmonella Typhi","Initial and sequel disease","65+","FrictionHigh",980.949745986753,324.156882588997,2416.28822685323
"1030","Salmonella Typhi","Initial and sequel disease","65+","FrictionLow",367.856154745032,121.558830970874,906.108085069963
"1031","Salmonella Typhi","Initial and sequel disease","65+","TotalHumanCapital",123854.036462225,27618.7826949613,497467.260315926
"1032","Salmonella Typhi","Initial and sequel disease","65+","TotalFrictionHigh",123579.519579464,27368.2535416627,497153.131593619
"1033","Salmonella Typhi","Initial and sequel disease","65+","TotalFrictionLow",122901.274134865,26785.0779356874,496182.89472725
"1034","Salmonella Typhi","Initial and sequel disease","65+","Direct",11692.2495494154,3980.31796456646,26343.726947477
"1035","Salmonella Typhi","Initial and sequel disease","65+","Pain and suffering",1034.02718443773,347.028506940671,2382.27812968619
"1036","Salmonella Typhi","Initial and sequel disease","All ages","Premature mortality",200591.269809841,45938.3918196974,632006.930867474
"1037","Salmonella Typhi","Initial and sequel disease","All ages","HumanCapital",58544.4477376838,19915.4500865017,131888.308914573
"1038","Salmonella Typhi","Initial and sequel disease","All ages","FrictionHigh",46835.558190147,15932.3600692014,105510.647131658
"1039","Salmonella Typhi","Initial and sequel disease","All ages","FrictionLow",17563.3343213051,5974.63502595051,39566.4926743718
"1040","Salmonella Typhi","Initial and sequel disease","All ages","TotalHumanCapital",736445.962137764,317706.668246015,1441457.45778999
"1041","Salmonella Typhi","Initial and sequel disease","All ages","TotalFrictionHigh",724214.245106535,312762.497492056,1417097.22791257
"1042","Salmonella Typhi","Initial and sequel disease","All ages","TotalFrictionLow",694000.551423495,299798.771435828,1357074.60296066
"1043","Salmonella Typhi","Initial and sequel disease","All ages","Direct",390863.297184432,133008.16450668,880392.173753333
"1044","Salmonella Typhi","Initial and sequel disease","All ages","Pain and suffering",34566.0515940613,11600.6672320167,79636.1546209383
"1045","STEC","STEC","<5","Premature mortality",129905.324357726,1123.45583835287,1201048.57301887
"1046","STEC","STEC","<5","HumanCapital",105466.476357327,45096.0096732267,254970.923838088
"1047","STEC","STEC","<5","FrictionHigh",84373.1810858619,36076.8077385814,203976.73907047
"1048","STEC","STEC","<5","FrictionLow",31639.9429071982,13528.802901968,76491.2771514264
"1049","STEC","STEC","<5","TotalHumanCapital",442836.365670927,177465.127315374,1510433.02704296
"1050","STEC","STEC","<5","TotalFrictionHigh",416123.812809779,165144.780687519,1480975.88724544
"1051","STEC","STEC","<5","TotalFrictionLow",349276.988432835,132970.654064392,1409047.67862745
"1052","STEC","STEC","<5","Direct",53939.6750100886,33416.9308947897,92999.2978050876
"1053","STEC","STEC","<5","Pain and suffering",93729.0876762008,40562.9075370772,209020.534647251
"1054","STEC","STEC","5-64","Premature mortality",1385489.54690914,327615.3956886,4168890.03406777
"1055","STEC","STEC","5-64","HumanCapital",740904.227745717,335539.590557817,1625270.67441328
"1056","STEC","STEC","5-64","FrictionHigh",592723.382196574,268431.672446254,1300216.53953062
"1057","STEC","STEC","5-64","FrictionLow",222271.268323715,100661.877167345,487581.202323984
"1058","STEC","STEC","5-64","TotalHumanCapital",2977851.11930319,1443318.20655687,6036297.76605518
"1059","STEC","STEC","5-64","TotalFrictionHigh",2811850.70970006,1347809.18749023,5798243.37697806
"1060","STEC","STEC","5-64","TotalFrictionLow",2391617.43382034,1092017.86107127,5249825.44438579
"1061","STEC","STEC","5-64","Direct",208973.210614631,126298.73060669,386671.141819129
"1062","STEC","STEC","5-64","Pain and suffering",447611.205653806,191808.144677888,1002852.45286722
"1063","STEC","STEC","65+","Premature mortality",157640.31856764,1329.37422047504,1463757.35652692
"1064","STEC","STEC","65+","HumanCapital",147480.620896375,58754.2754281706,652830.011182683
"1065","STEC","STEC","65+","FrictionHigh",117984.4967171,47003.4203425365,522264.008946146
"1066","STEC","STEC","65+","FrictionLow",44244.1862689126,17626.2826284512,195849.003354805
"1067","STEC","STEC","65+","TotalHumanCapital",795307.514791028,385573.873750187,2232229.05032235
"1068","STEC","STEC","65+","TotalFrictionHigh",754023.932565246,368590.989440309,2142612.50209329
"1069","STEC","STEC","65+","TotalFrictionLow",645514.390464855,321844.947953624,1945931.69736751
"1070","STEC","STEC","65+","Direct",231830.842398448,139104.096468078,357104.309332145
"1071","STEC","STEC","65+","Pain and suffering",131786.343600509,58124.4218408814,291492.419402695
"1072","STEC","STEC","All ages","Premature mortality",2063811.71613248,645064.844215189,5183715.2697993
"1073","STEC","STEC","All ages","HumanCapital",1040150.6617962,480407.210997023,2337322.380787
"1074","STEC","STEC","All ages","FrictionHigh",832120.529436958,384325.768797618,1869857.9046296
"1075","STEC","STEC","All ages","FrictionLow",312045.198538859,144122.163299107,701196.714236099
"1076","STEC","STEC","All ages","TotalHumanCapital",4535127.71146048,2451369.72905778,8234856.78184378
"1077","STEC","STEC","All ages","TotalFrictionHigh",4305833.42167021,2317048.95048475,7873481.18191878
"1078","STEC","STEC","All ages","TotalFrictionLow",3725767.96032096,1956367.0074388,7036738.21112606
"1079","STEC","STEC","All ages","Direct",501918.060776818,340935.44901417,768097.125256247
"1080","STEC","STEC","All ages","Pain and suffering",673359.94826898,290742.452794375,1503864.55896055
"1081","STEC","Haemolytic uremic syndrome","<5","Premature mortality",76754.242026589,655.398118870045,728906.730402243
"1082","STEC","Haemolytic uremic syndrome","<5","HumanCapital",61848.5513018816,23456.0212834204,156331.587228328
"1083","STEC","Haemolytic uremic syndrome","<5","FrictionHigh",49478.8410415053,18764.8170267363,125065.269782663
"1084","STEC","Haemolytic uremic syndrome","<5","FrictionLow",18554.5653905645,7036.80638502611,46899.4761684985
"1085","STEC","Haemolytic uremic syndrome","<5","TotalHumanCapital",325442.525838295,111782.88933953,1005957.46600239
"1086","STEC","Haemolytic uremic syndrome","<5","TotalFrictionHigh",310577.620786789,105881.769103085,985232.627123453
"1087","STEC","Haemolytic uremic syndrome","<5","TotalFrictionLow",273355.251220682,90182.0067772354,934895.723067906
"1088","STEC","Haemolytic uremic syndrome","<5","Direct",89505.0721777398,33948.13063742,226276.274638629
"1089","STEC","Haemolytic uremic syndrome","<5","Pain and suffering",43461.1575349869,16040.7994338575,114366.537954729
"1090","STEC","Haemolytic uremic syndrome","5-64","Premature mortality",4644027.04072,2071752.24309851,9487918.71296568
"1091","STEC","Haemolytic uremic syndrome","5-64","HumanCapital",350092.825737777,132772.467565109,884912.677383474
"1092","STEC","Haemolytic uremic syndrome","5-64","FrictionHigh",280074.260590221,106217.974052087,707930.141906779
"1093","STEC","Haemolytic uremic syndrome","5-64","FrictionLow",105027.847721333,39831.7402695328,265473.803215042
"1094","STEC","Haemolytic uremic syndrome","5-64","TotalHumanCapital",5823060.95607083,3011416.63679669,10788647.0837815
"1095","STEC","Haemolytic uremic syndrome","5-64","TotalFrictionHigh",5741289.09367926,2955287.38718348,10687324.8995317
"1096","STEC","Haemolytic uremic syndrome","5-64","TotalFrictionLow",5532964.86590209,2814249.87080715,10440017.50495
"1097","STEC","Haemolytic uremic syndrome","5-64","Direct",430800.584271054,163375.747399668,1089031.27351044
"1098","STEC","Haemolytic uremic syndrome","5-64","Pain and suffering",209611.479481264,77016.0552521335,551329.523949715
"1099","STEC","Haemolytic uremic syndrome","65+","Premature mortality",8436367.40233588,4012748.99096187,16302373.205554
"1100","STEC","Haemolytic uremic syndrome","65+","HumanCapital",41287.9633326676,15658.4321911299,104361.584958007
"1101","STEC","Haemolytic uremic syndrome","65+","FrictionHigh",33030.3706661341,12526.7457529039,83489.2679664052
"1102","STEC","Haemolytic uremic syndrome","65+","FrictionLow",12386.3889998003,4697.52965733896,31308.475487402
"1103","STEC","Haemolytic uremic syndrome","65+","TotalHumanCapital",8702138.39933659,4270554.97641443,16563790.9345443
"1104","STEC","Haemolytic uremic syndrome","65+","TotalFrictionHigh",8692189.60932582,4259903.55915712,16554926.1752381
"1105","STEC","Haemolytic uremic syndrome","65+","TotalFrictionLow",8669129.51030264,4237358.0675255,16532126.4335783
